,0.0,12.318
,0.001,12.302
,0.002,12.286
,0.003,12.269
,0.004,12.252
,0.005,12.234000000000002
,0.006,12.216
,0.006999999999999999,12.197000000000001
,0.008,12.177
,0.009000000000000001,12.157
,0.01,12.137
,0.011000000000000001,12.116
,0.012,12.095
,0.013000000000000001,12.073
,0.013999999999999999,12.05
,0.015,12.027000000000001
,0.016,12.004000000000001
,0.017,11.981
,0.018000000000000002,11.957
,0.019,11.933
,0.02,11.908
,0.021,11.884
,0.022000000000000002,11.859000000000002
,0.023,11.834000000000001
,0.024,11.81
,0.025,11.785
,0.026000000000000002,11.761
,0.027000000000000003,11.737
,0.027999999999999997,11.713
,0.028999999999999998,11.689
,0.03,11.667
,0.031,11.644
,0.032,11.623
,0.033,11.602
,0.034,11.582
,0.035,11.562999999999999
,0.036000000000000004,11.545
,0.037000000000000005,11.527999999999999
,0.038,11.513
,0.039,11.499
,0.04,11.485999999999999
,0.040999999999999995,11.475
,0.042,11.466
,0.043,11.459000000000001
,0.044000000000000004,11.453
,0.045,11.45
,0.046,11.448
,0.047,11.449000000000002
,0.048,11.452
,0.049,11.458
,0.05,11.466
,0.051,11.475999999999999
,0.052000000000000005,11.489
,0.053,11.505
,0.054000000000000006,11.524000000000001
,0.055,11.545
,0.055999999999999994,11.57
,0.057,11.597000000000001
,0.057999999999999996,11.628
,0.059000000000000004,11.661
,0.06,11.698
,0.061,11.738
,0.062,11.780999999999999
,0.063,11.827
,0.064,11.877
,0.065,11.929
,0.066,11.985
,0.067,12.045
,0.068,12.107000000000001
,0.069,12.173
,0.07,12.242
,0.071,12.314
,0.07200000000000001,12.39
,0.073,12.468
,0.07400000000000001,12.55
,0.075,12.634
,0.076,12.722000000000001
,0.077,12.812999999999999
,0.078,12.905999999999999
,0.079,13.002
,0.08,13.100999999999999
,0.081,13.202
,0.08199999999999999,13.306
,0.083,13.413
,0.084,13.520999999999999
,0.085,13.632
,0.086,13.745
,0.087,13.86
,0.08800000000000001,13.975999999999999
,0.08900000000000001,14.095
,0.09,14.215
,0.091,14.335999999999999
,0.092,14.459000000000001
,0.09300000000000001,14.583
,0.094,14.709000000000001
,0.095,14.835
,0.096,14.962
,0.09699999999999999,15.089
,0.098,15.217
,0.099,15.345999999999998
,0.1,15.475
,0.10099999999999999,15.604000000000001
,0.102,15.732999999999999
,0.10300000000000001,15.862
,0.10400000000000001,15.99
,0.105,16.119
,0.106,16.246
,0.107,16.374000000000002
,0.10800000000000001,16.5
,0.109,16.625
,0.11,16.75
,0.111,16.874000000000002
,0.11199999999999999,16.996
,0.113,17.117
,0.114,17.237000000000002
,0.115,17.355
,0.11599999999999999,17.472
,0.11699999999999999,17.587
,0.11800000000000001,17.701
,0.11900000000000001,17.813
,0.12,17.923
,0.121,18.031
,0.122,18.137999999999998
,0.12300000000000001,18.242
,0.124,18.345
,0.125,18.445
,0.126,18.544
,0.127,18.641
,0.128,18.735
,0.129,18.828
,0.13,18.919
,0.131,19.008
,0.132,19.094
,0.133,19.179000000000002
,0.134,19.262
,0.135,19.343
,0.136,19.423
,0.13699999999999998,19.5
,0.138,19.576
,0.139,19.65
,0.14,19.722
,0.141,19.793
,0.142,19.863
,0.14300000000000002,19.930999999999997
,0.14400000000000002,19.997
,0.145,20.063
,0.146,20.127
,0.147,20.19
,0.14800000000000002,20.252
,0.149,20.313
,0.15,20.374000000000002
,0.151,20.433
,0.152,20.491999999999997
,0.153,20.55
,0.154,20.608
,0.155,20.665
,0.156,20.721999999999998
,0.157,20.779
,0.158,20.836
,0.159,20.892
,0.16,20.948
,0.161,21.005
,0.162,21.061999999999998
,0.163,21.118000000000002
,0.16399999999999998,21.176
,0.165,21.233
,0.166,21.291
,0.16699999999999998,21.349
,0.168,21.408
,0.16899999999999998,21.468000000000004
,0.17,21.528000000000002
,0.171,21.589000000000002
,0.172,21.65
,0.17300000000000001,21.712
,0.174,21.775
,0.175,21.839000000000002
,0.17600000000000002,21.904
,0.177,21.969
,0.17800000000000002,22.035
,0.179,22.101999999999997
,0.18,22.17
,0.18100000000000002,22.239
,0.182,22.308000000000003
,0.183,22.379
,0.184,22.45
,0.185,22.522
,0.18600000000000003,22.594
,0.187,22.666999999999998
,0.188,22.741
,0.18899999999999997,22.816
,0.19,22.891
,0.191,22.967
,0.192,23.043000000000003
,0.193,23.12
,0.19399999999999998,23.197
,0.195,23.275
,0.196,23.353
,0.19699999999999998,23.430999999999997
,0.198,23.509
,0.19899999999999998,23.587
,0.2,23.666
,0.201,23.744
,0.20199999999999999,23.822
,0.203,23.9
,0.204,23.978
,0.205,24.055999999999997
,0.20600000000000002,24.133000000000003
,0.207,24.21
,0.20800000000000002,24.287
,0.209,24.363000000000003
,0.21,24.438000000000002
,0.21100000000000002,24.513
,0.212,24.587
,0.213,24.66
,0.214,24.733
,0.215,24.805
,0.21600000000000003,24.875999999999998
,0.217,24.945999999999998
,0.218,25.015
,0.21899999999999997,25.083000000000002
,0.22,25.15
,0.221,25.217
,0.222,25.281999999999996
,0.223,25.346
,0.22399999999999998,25.409000000000002
,0.225,25.471
,0.226,25.531999999999996
,0.22699999999999998,25.592
,0.228,25.651
,0.22899999999999998,25.708000000000002
,0.23,25.765
,0.231,25.820999999999998
,0.23199999999999998,25.875
,0.233,25.929000000000002
,0.23399999999999999,25.982
,0.235,26.034000000000002
,0.23600000000000002,26.085
,0.237,26.135
,0.23800000000000002,26.184
,0.239,26.233
,0.24,26.281
,0.24100000000000002,26.328000000000003
,0.242,26.375
,0.243,26.421
,0.244,26.465999999999998
