0.306,37.239000000000004
0.307,37.330999999999996
0.308,37.421
0.309,37.508
0.31,37.591
0.311,37.672
0.312,37.75
0.313,37.825
0.314,37.897
0.315,37.965
0.316,38.031
0.317,38.094
0.318,38.154
0.319,38.211
0.32,38.266
0.321,38.317
0.322,38.365
0.323,38.41
0.324,38.453
0.325,38.492
0.326,38.529
0.327,38.563
0.328,38.594
0.329,38.623000000000005
0.33,38.649
0.331,38.672
0.332,38.692
0.333,38.71
0.334,38.726
0.335,38.738
0.336,38.749
0.337,38.756
0.338,38.762
0.339,38.765
0.34,38.765
0.341,38.764
0.342,38.76
0.343,38.753
0.344,38.745
0.345,38.734
0.346,38.721
0.347,38.705999999999996
0.348,38.689
0.349,38.67
0.35,38.648
0.351,38.625
0.352,38.599000000000004
0.353,38.571999999999996
0.354,38.542
0.355,38.510999999999996
0.356,38.477
0.357,38.442
0.358,38.404
0.359,38.365
0.36,38.324
0.361,38.281
0.362,38.236
0.363,38.189
0.364,38.14
0.365,38.089
0.366,38.037
0.367,37.983000000000004
0.368,37.926
0.369,37.868
0.37,37.808
0.371,37.746
0.372,37.683
0.373,37.617
0.374,37.55
0.375,37.481
0.376,37.41
0.377,37.336999999999996
0.378,37.263000000000005
0.379,37.186
0.38,37.108000000000004
0.381,37.028
0.382,36.946999999999996
0.383,36.864000000000004
0.384,36.779
0.385,36.692
0.386,36.603
0.387,36.513000000000005
0.388,36.422
0.389,36.329
0.39,36.234
0.391,36.138000000000005
0.392,36.04
0.393,35.941
0.394,35.84
0.395,35.738
0.396,35.635
0.397,35.531
0.398,35.425
0.399,35.318000000000005
0.4,35.21
0.401,35.101
0.402,34.992
0.403,34.881
0.404,34.769
0.405,34.657
0.406,34.544000000000004
0.407,34.43
0.408,34.316
0.409,34.202
0.41,34.086999999999996
0.411,33.971
0.412,33.856
0.413,33.74
0.414,33.625
0.415,33.509
0.416,33.394
0.417,33.278
0.418,33.163000000000004
0.419,33.049
0.42,32.935
0.421,32.821
0.422,32.708
0.423,32.596
0.424,32.485
0.425,32.375
0.426,32.265
0.427,32.157
0.428,32.05
0.429,31.944000000000003
0.43,31.839000000000002
0.431,31.735
